,Unnamed: 0,inscricao,razao_social,end,categoria,lat_gMaps,lng_gMaps,bairro_gMaps,bairro_name,bairro_GID
304,307,455014-5,CONSELHO DE OBRAS PAROQUIAIS DE EDUCACAO E ASSISTENCIA,R VIS DE MAUA 823  ALDEOTA FORTALEZA - CE CEP:60125058,Católica Apostólica Romana,-3.7331676,-38.4983853,Meireles,Aldeota,2
305,308,489389-1,CONSELHO DE OBRAS PAROQUIAIS DE EDUCACAO E ASSISTENCIA,AV DOM LUIS 334  ALDEOTA FORTALEZA - CE CEP:60160196,Católica Apostólica Romana,-3.7331031,-38.4983602,Meireles,Aldeota,2
306,309,7856-5,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 839  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7447644,-38.5546778,Rodolfo Teófilo,Rodolfo Teófilo,34
307,310,51159-5,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  SOLON PINHEIRO 1045  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60050041,Católica Apostólica Romana,-3.739496999999999,-38.5293262,Centro,José Bonifácio,23
308,311,14927-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  GRIJALVA COSTA 113  JARDIM AMÉRICA FORTALEZA - CE CEP:60410437,Católica Apostólica Romana,-3.7514147,-38.5409903,Jardim América,Jardim América,19
309,312,43898-7,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,AV  DOMINGOS OLIMPIO 2027  FARIAS BRITO FORTALEZA - CE CEP:60015103,Católica Apostólica Romana,-3.7333784,-38.541388,José Bonifacio,Farias Brito,15
310,313,51167-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  SOLON PINHEIRO 1017  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60050041,Católica Apostólica Romana,-3.7392594,-38.5291263,Centro,José Bonifácio,23
311,314,43900-2,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,AV  DOMINGOS OLIMPIO 2019  FARIAS BRITO FORTALEZA - CE CEP:60015103,Católica Apostólica Romana,-3.7333949,-38.5413141,José Bonifacio,Farias Brito,15
312,315,51139-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 28  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7375094,-38.5352093,Benfica,Benfica,7
313,316,51155-2,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 1031  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040125,Católica Apostólica Romana,-3.7396647,-38.5289589,José Bonifacio,José Bonifácio,23
314,317,7845-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  ALEXANDRE BARAUNA 1460  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430160,Católica Apostólica Romana,-3.7452059,-38.55467180000001,Rodolfo Teófilo,Rodolfo Teófilo,34
315,318,7854-9,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 849  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7448235,-38.5547307,Rodolfo Teófilo,Rodolfo Teófilo,34
316,319,51146-3,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 499  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040125,Católica Apostólica Romana,-3.738796,-38.5314634,Benfica,José Bonifácio,23
317,320,51153-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 12  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7373707,-38.5354576,Benfica,Benfica,7
318,321,51202-8,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R BAR DE ARATANHA 760  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60050071,Católica Apostólica Romana,-3.7395225,-38.5286926,José Bonifacio,José Bonifácio,23
319,322,51204-4,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R BAR DE ARATANHA 764  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60050071,Católica Apostólica Romana,-3.7395606,-38.5287233,José Bonifacio,José Bonifácio,23
320,323,7848-4,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  ALEXANDRE BARAUNA 1468  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430160,Católica Apostólica Romana,-3.7451201,-38.554722,Rodolfo Teófilo,Rodolfo Teófilo,34
321,324,10554-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  TEODORETO SOUTO 1150  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-3.7393712,-38.5452576,Rodolfo Teófilo,Rodolfo Teófilo,34
322,325,51136-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 20  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7374066,-38.535324,Benfica,Benfica,7
323,326,122859-5,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R PRC DE NASSAU 22  FLORESTA FORTALEZA - CE CEP:60340095,Católica Apostólica Romana,-3.7287938,-38.5806247,Jardim Iracema,Floresta,17
324,327,93161-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  VICENTE SABOIA 140  ÁLVARO WEYNE FORTALEZA - CE CEP:60335010,Católica Apostólica Romana,-3.712518,-38.560189,Álvaro Weyne,Álvaro Weyne,3
325,328,7852-2,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 865  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7448846,-38.5547846,Rodolfo Teófilo,Rodolfo Teófilo,34
326,329,51156-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 1022  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040125,Católica Apostólica Romana,-3.739539,-38.52973799999999,José Bonifacio,José Bonifácio,23
327,330,51134-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 5  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7372716,-38.5352717,Benfica,Benfica,7
328,331,51145-5,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 21  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7373165,-38.535278,Benfica,Benfica,7
329,332,51135-8,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 7  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.737362699999999,-38.5351944,Benfica,Benfica,7
330,333,7847-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  ALEXANDRE BARAUNA 1464  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430160,Católica Apostólica Romana,-3.7451271,-38.5546896,Rodolfo Teófilo,Rodolfo Teófilo,34
331,334,43901-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,AV  DOMINGOS OLIMPIO 2015  FARIAS BRITO FORTALEZA - CE CEP:60015103,Católica Apostólica Romana,-3.7334031,-38.5412492,José Bonifacio,Farias Brito,15
332,335,51151-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 9  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7374272,-38.5351606,Benfica,Benfica,7
333,336,51138-2,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 26  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7375243,-38.535273,Benfica,Benfica,7
334,337,51152-8,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 24  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7374993,-38.5353026,Benfica,Benfica,7
335,338,51157-9,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 1017  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040125,Católica Apostólica Romana,-3.7394754,-38.5293176,Benfica,José Bonifácio,23
336,339,51158-7,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 1015  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040125,Católica Apostólica Romana,-3.7394754,-38.5293176,Benfica,José Bonifácio,23
337,340,7844-1,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  ALEXANDRE BARAUNA 1458  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430160,Católica Apostólica Romana,-3.7452142,-38.5546198,Rodolfo Teófilo,Rodolfo Teófilo,34
338,341,43899-5,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,AV  DOMINGOS OLIMPIO 2023  FARIAS BRITO FORTALEZA - CE CEP:60015103,Católica Apostólica Romana,-3.7333818,-38.5413478,José Bonifacio,Farias Brito,15
339,342,51147-1,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 9  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7374272,-38.5351606,Benfica,Benfica,7
340,343,51140-4,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 19  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7408924,-38.5253339,José Bonifacio,José Bonifácio,23
341,344,51161-7,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  SOLON PINHEIRO 1039  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60050041,Católica Apostólica Romana,-3.739467,-38.529238,José Bonifacio,José Bonifácio,23
342,345,93162-4,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  VICENTE SABOIA 144  ÁLVARO WEYNE FORTALEZA - CE CEP:60335010,Católica Apostólica Romana,-3.7123373,-38.5602336,Cristo Redentor,Álvaro Weyne,3
343,346,7851-4,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 867  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.744958099999999,-38.554767,Rodolfo Teófilo,Rodolfo Teófilo,34
344,347,10553-8,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  TEODORETO SOUTO 1146  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-3.7394319,-38.54524019999999,Rodolfo Teófilo,Rodolfo Teófilo,34
345,348,7853-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 851  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7448702,-38.5547739,Rodolfo Teófilo,Rodolfo Teófilo,34
346,349,51154-4,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 1033  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040125,Católica Apostólica Romana,-3.739534799999999,-38.5290376,Benfica,José Bonifácio,23
347,350,7843-3,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  ALEXANDRE BARAUNA 1456  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430160,Católica Apostólica Romana,-3.7452201,-38.5546201,Rodolfo Teófilo,Rodolfo Teófilo,34
348,351,43897-9,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,AV  DOMINGOS OLIMPIO 2031  FARIAS BRITO FORTALEZA - CE CEP:60015103,Católica Apostólica Romana,-3.7330719,-38.5413125,Otávio Bonfim,Farias Brito,15
349,352,51144-7,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 23  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7374162,-38.53511110000001,Benfica,Benfica,7
350,353,7849-2,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 871  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7450271,-38.554832,Rodolfo Teófilo,Rodolfo Teófilo,34
351,354,7846-8,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  ALEXANDRE BARAUNA 1462  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430160,Católica Apostólica Romana,-3.7451744,-38.55467460000001,Rodolfo Teófilo,Rodolfo Teófilo,34
352,355,7857-3,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 833  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7447806,-38.5546104,Rodolfo Teófilo,Rodolfo Teófilo,34
353,356,7858-1,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 829  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7446918,-38.5546116,Rodolfo Teófilo,Rodolfo Teófilo,34
354,357,51137-4,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 22  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.7374763,-38.5353305,Benfica,Benfica,7
355,358,71793-2,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JAIME BENEVOLO 51  CENTRO FORTALEZA - CE CEP:60050080,Católica Apostólica Romana,-3.7328575,-38.5253478,Centro,Centro,10
356,359,7850-6,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  FRANCISCA CLOTILDE 869  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431072,Católica Apostólica Romana,-3.7449928,-38.554747,Rodolfo Teófilo,Rodolfo Teófilo,34
357,360,51148-0,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,R  JOAQUIM MAGALHAES 15  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60040160,Católica Apostólica Romana,-3.737405,-38.5351244,Benfica,Benfica,7
358,361,43903-7,CONSELHO METR DE FORTALEZA DA SOC S VICENTE DE PAULO,AV  DOMINGOS OLIMPIO 2007  FARIAS BRITO FORTALEZA - CE CEP:60015103,Católica Apostólica Romana,-3.7334116,-38.5411739,José Bonifacio,Farias Brito,15
359,362,30119-1,CONSELHO PAROQUIAL NOSSA SENHORA DE FATIMA,R  MARIO MAMEDE 750  FÁTIMA FORTALEZA - CE CEP:60415000,Católica Apostólica Romana,-3.7528981,-38.5269777,Fátima,Fátima,16
360,363,378547-5,DIACONIA,R  PEDRO PEREIRA 460  303 CENTRO FORTALEZA - CE CEP:60035000,Católica Apostólica Romana,-3.729298,-38.5294778,Centro,Centro,10
361,364,378546-7,DIACONIA,R  PEDRO PEREIRA 460  302 CENTRO FORTALEZA - CE CEP:60035000,Católica Apostólica Romana,-3.729298,-38.5294778,Centro,Centro,10
362,365,77307-7,DIACONIA,R  PEDRO PEREIRA 460  301 CENTRO FORTALEZA - CE CEP:60035000,Católica Apostólica Romana,-3.729298,-38.5294778,Centro,Centro,10
363,366,254236-6,DIOCESE DE TIANGUA,R  VITORIANO BORGES 387  SERRINHA FORTALEZA - CE CEP:60741370,Católica Apostólica Romana,-3.7817209,-38.5513626,Serrinha,Serrinha,107
364,367,403574-7,DISTRITO DA IGREJA EVANGELICA WESLEYANA DO CEARA,R  HIL MORAES 130  EDSON QUEIROZ FORTALEZA - CE CEP:60811760,Evangélicas,-3.775467,-38.476712,Edson Queiroz,Edson Queiroz,57
365,368,204958-9,DISTRITO DA IGREJA EVANGELICA WESLEYANA DO CEARA,R  MARIO DE ANDRADE 1225  BELA VISTA FORTALEZA - CE CEP:60442132,Evangélicas,-3.7484521,-38.5642745,Bela Vista,Bela Vista,94
366,369,343464-8,DISTRITO DA IGREJA EVANGELICA WESLEYANA DO CEARA,AV ENG ALBERTO SA 80  PAPICU FORTALEZA - CE CEP:60175395,Evangélicas,-3.7331029,-38.4822203,Papicu,Papicu,27
368,371,45027-8,ESCOLA SAO RAFAEL 1 E 2 GRAUS,AV  DO IMPERADOR   SN FARIAS BRITO FORTALEZA - CE CEP:60015052,Católica Apostólica Romana,-3.7356638,-38.5368396,Farias Brito,Benfica,7
371,374,67648-9,FEDERACAO ESPIRITA DO ESTADO DO CEARA FEEC,R PRC ISABEL 255  CENTRO FORTALEZA - CE CEP:60015060,Espírita,-3.7231784,-38.5343146,Centro,Centro,10
374,377,404730-3,FRANCISCO DE ASSIS OLIVEIRA,TV  BENEDITO SOBRINHO 20  VILA PERY FORTALEZA - CE CEP:60000000,Evangélicas,-3.783448999999999,-38.580292,Vila Peri,Vila Peri,108
376,379,51749-6,FRATERNIDADE DA ORDEM FRANCISCANA SECULAR OFS,R BAR DE ARATANHA 499  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60050071,Católica Apostólica Romana,-3.7373565,-38.5276255,José Bonifacio,José Bonifácio,23
377,380,431463-8,FUNDACAO BEZERRA DE MENEZES,AV MAJ ASSIS 2333  VILA VELHA FORTALEZA - CE CEP:60345631,Espírita,-3.7205874,-38.6008474,Vila Velha,Vila Velha,39
378,381,508813-5,GRUPO DE RENOVACAO ESPIRITUAL ALLAN KARDEK,R  JOSE LUCAS 952  MONDUBIM FORTALEZA - CE CEP:60760305,Espírita,-3.8363465,-38.5636242,Planalto Ayrton Senna,Planalto Ayrton Senna,115
379,382,500526-4,GRUPO ESPIRITA AVE LUZ,R  A (CJ NOVA FORTALEZA)   Q-06 L-26 JANGURUSSU FORTALEZA - CE CEP:60868858,Espírita,-3.8352441,-38.5184192,Jangurussu,Jangurussu,61
380,383,500527-2,GRUPO ESPIRITA AVE LUZ,R  A (CJ NOVA FORTALEZA) 1510  JANGURUSSU FORTALEZA - CE CEP:60868858,Espírita,-3.8338093,-38.5235912,Jangurussu,Jangurussu,61
381,384,257382-2,GRUPO ESPIRITA BEM-VINDO A CARIDADE,R  ROSA CRUZ 1033  PARTESDOSLOTES79E81 MARAPONGA FORTALEZA - CE CEP:60711735,Espírita,-3.796853,-38.5740262,Maraponga,Maraponga,82
382,385,537153-8,GRUPO ESPIRITA HORIZONTES DA VIDA-GEHV,R  JOSE CAMELO 32  PARANGABA FORTALEZA - CE CEP:60740750,Espírita,-3.7791196,-38.5558546,Parangaba,Parangaba,105
383,386,22774-9,GRUPO ESPIRITA PAULO E ESTEVAO,TV PDE ANTONINO 451  JOAQUIM TÁVORA FORTALEZA - CE CEP:60110480,Espírita,-3.7442771,-38.520238,Joaquim Távora (Fortaleza),Joaquim Távora,22
384,387,262637-3,GRUPO ESPIRITA PAULO E ESTEVAO,R  LUIZA MIRANDA COELHO 743  ENGENHEIRO LUCIANO CAVALCANTE FORTALEZA - CE CEP:60811110,Espírita,-3.773943,-38.4899611,Luciano Cavalcante,Engenheiro Luciano Cavalcante,58
385,388,59024-0,GRUPO ESPIRITA RAIO DE SOL,AV  F (CONJ. PREF. JOSE WALTER) 421  PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60750050,Espírita,-3.8357103,-38.5577469,Prefeito José Walter,Prefeito José Walter,89
386,389,479068-5,I IGREJA BATISTA EM SAO CRISTOVAO,AV GOV LEONEL BRIZOLA 873  JANGURUSSU FORTALEZA - CE CEP:60866190,Evangélicas,-3.832019,-38.5254094,Jangurussu,Jangurussu,61
388,391,456623-8,IGREJA ASSEMBLEIA DE DEUS MINISTERIO FILADELFIA,AV  20 DE JANEIRO 1740  BARRA DO CEARÁ FORTALEZA - CE CEP:60331200,Evangélicas,-3.7052549,-38.5817157,Barra do Ceará,Barra do Ceará,6
389,392,116531-3,IGREJA ASSEMBLEIA DE DEUS NOVO VIVER,AV  C (CONJ. CEARA II) 535  CONJUNTO CEARÁ I FORTALEZA - CE CEP:60533613,Evangélicas,-3.7695286,-38.6136731,Conjunto Ceará II,Conjunto Ceará II,75
390,395,278461-0,IGREJA AVIVAMENTO PENTECOSTAL DA BIBLIA,R  TIBURCIO PEREIRA 614  CAJAZEIRAS FORTALEZA - CE CEP:60864260,Evangélicas,-3.7991802,-38.5090911,Cajazeiras,Cajazeiras,52
391,396,146538-4,IGREJA BATISTA AGAPE,R  DAMIAO FERNANDES 540  AMADEU FURTADO FORTALEZA - CE CEP:60455600,Evangélicas,-3.744355,-38.560213,Amadeu Furtado,Amadeu Furtado,4
392,397,643635-8,IGREJA BATISTA AGAPE,R PRO LINO ENCARNACAO 960  AMADEU FURTADO FORTALEZA - CE CEP:60455515,Evangélicas,-3.7439945,-38.5602233,Amadeu Furtado,Amadeu Furtado,4
393,398,276020-7,IGREJA BATISTA ALVORADA,R GAL CASTELO BRANCO 97  PARQUE MANIBURA FORTALEZA - CE CEP:60733680,Evangélicas,-3.791092899999999,-38.4912998,Cidade dos Funcionários,Parque Manibura,67
394,399,54232-6,IGREJA BATISTA ALVORADA,AV PDE ANTONIO TOMAS 2127  ALDEOTA FORTALEZA - CE CEP:60140155,Evangélicas,-3.7420835,-38.4929811,Aldeota,Aldeota,2
395,400,54233-4,IGREJA BATISTA ALVORADA,AV PDE ANTONIO TOMAS 2111  ALDEOTA FORTALEZA - CE CEP:60140155,Evangélicas,-3.7420323,-38.4931398,Aldeota,Aldeota,2
396,401,180271-2,IGREJA BATISTA BEREIANA,R CAP VASCONCELOS 347  ALTO DA BALANÇA FORTALEZA - CE CEP:60851225,Evangélicas,-3.765209899999999,-38.5169955,Alto da Balança,Alto da Balança,93
397,402,460927-1,IGREJA BATISTA CENTRAL DE FORTALEZA,R  DO CRUZEIRO 401  ANCURI FORTALEZA - CE CEP:60874230,Evangélicas,-3.8683475,-38.5027304,Ancuri,Ancuri,50
398,403,159807-4,IGREJA BATISTA DA FE,R IR BAZET 853  MONTESE FORTALEZA - CE CEP:60420670,Evangélicas,-3.765609,-38.5501113,Montese,Montese,103
399,404,159829-5,IGREJA BATISTA DA FE,R  ALAN KARDEC 888  MONTESE FORTALEZA - CE CEP:60420630,Evangélicas,-3.7652135,-38.5497831,Montese,Montese,103
401,406,231414-2,IGREJA BATISTA DE MONTESE,R BAR DE SOBRAL 147  MONTESE FORTALEZA - CE CEP:60420775,Evangélicas,-3.7683404,-38.5518201,Montese,Montese,103
402,407,182871-1,IGREJA BATISTA DE MUCURIPE,R  CORREGO DAS FLORES 73  VICENTE PINZON FORTALEZA - CE CEP:60175480,Evangélicas,-3.7253446,-38.479925,Vicente Pinzon,Vicente Pinzón,37
403,408,8829-3,IGREJA BATISTA DE PORANGABUCU,R PAT SAMUEL MUNGUBA 732  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430375,Evangélicas,-3.7461733,-38.5478673,Rodolfo Teófilo,Rodolfo Teófilo,34
404,409,277471-2,IGREJA BATISTA DO CALVARIO DE FORTALEZA,R CON BRAVEZA 875  LT 08 QUA 34 CIDADE DOS FUNCIONÁRIOS FORTALEZA - CE CEP:60822815,Evangélicas,-3.798073699999999,-38.4974136,Cidade dos Funcionários,Cidade dos Funcionários,54
405,410,255255-8,IGREJA BATISTA DO CORDEIRO,R  BARBA ALARDO 565  SERRINHA FORTALEZA - CE CEP:60741040,Evangélicas,-3.781244999999999,-38.551083,Serrinha,Serrinha,107
406,411,113836-7,IGREJA BATISTA EL SHADAI,R  327 (CONJ. CEARA II) 115  CONJUNTO CEARÁ II FORTALEZA - CE CEP:60530690,Evangélicas,-3.771673299999999,-38.6131372,Conjunto Ceará II,Conjunto Ceará II,75
407,412,165508-6,IGREJA BATISTA EMANUEL,R  NEREU RAMOS 880  PARANGABA FORTALEZA - CE CEP:60721110,Evangélicas,-3.7836865,-38.57441439999999,Vila Peri,Parangaba,105
408,413,390237-4,IGREJA BATISTA ESPERANCA,R  106 (CONJ.ESPERANCA) 226  CONJUNTO ESPERANÇA FORTALEZA - CE CEP:60763550,Evangélicas,-3.8130984,-38.5906048,Conjunto Esperança,Conjunto Esperança,76
410,415,88465-0,IGREJA BATISTA LUZ DO MUNDO,R  A (LOTEAMENTO COLINA) 75  DE LOURDES FORTALEZA - CE CEP:60177450,Evangélicas,-3.7554052,-38.4551518,Manuel Dias Branco,Manuel Dias Branco,112
411,416,88466-9,IGREJA BATISTA LUZ DO MUNDO,R  A (LOTEAMENTO COLINA) 53  Q002_L014 DE LOURDES FORTALEZA - CE CEP:60177450,Evangélicas,-3.7554052,-38.4551518,Manuel Dias Branco,Manuel Dias Branco,112
412,417,52440-9,IGREJA BATISTA MANANCIAL,AV DES MOREIRA 2669  DIONÍSIO TORRES FORTALEZA - CE CEP:60170173,Evangélicas,-3.7491021,-38.5021967,Dionísio Torres,Dionísio Torres,14
413,418,99480-4,IGREJA BATISTA MARANATA DE FORTALEZA,AV  DAS GRAVIOLAS 240  CIDADE 2000 FORTALEZA - CE CEP:60190600,Evangélicas,-3.7536415,-38.4719526,Cidade 2000,Cidade 2000,111
414,419,40008-4,IGREJA BATISTA MEMORIAL DE FORTALEZA,R CAP MELO 3720  SÃO JOÃO DO TAUAPE FORTALEZA - CE CEP:60120095,Evangélicas,-3.7550783,-38.5134164,São João do Tauape,Tauape,35
415,420,262348-0,IGREJA BATISTA REGULAR FILADELFIA,R REV BOLIVAR PINTO BANDEIRA 107  ENGENHEIRO LUCIANO CAVALCANTE FORTALEZA - CE CEP:60811310,Evangélicas,-3.7711911,-38.492221,Luciano Cavalcante,Engenheiro Luciano Cavalcante,58
416,421,262347-1,IGREJA BATISTA REGULAR FILADELFIA,R REV BOLIVAR PINTO BANDEIRA 119  ENGENHEIRO LUCIANO CAVALCANTE FORTALEZA - CE CEP:60811310,Evangélicas,-3.7709762,-38.4920142,Luciano Cavalcante,Engenheiro Luciano Cavalcante,58
417,422,606889-8,IGREJA BATISTA REGULAR JORDAO,"R  OLIVEIRA LEMOS 829 LOTE 34,35,36Q2 SÃO BENTO FORTALEZA - CE CEP:60875555",Evangélicas,-3.8533164,-38.4823663,São Bento,São Bento,118
418,423,143867-0,IGREJA BATISTA RESTAURACAO,R  CHASTINET GUIMARAES 329  VILA ELLERY FORTALEZA - CE CEP:60320275,Evangélicas,-3.723729,-38.56541199999999,Bairro Ellery,Ellery,38
419,424,630868-6,IGREJA BATISTA RIO JORDAO,R  RIO JORDAO 171  JANGURUSSU FORTALEZA - CE CEP:60870730,Evangélicas,-3.8478228,-38.5048128,Jangurussu,Jangurussu,61
429,435,267241-3,IGREJA BIBLICA BATISTA DO PLANALTO,R DR JOSE MARTINS RODRIGUES 155  EDSON QUEIROZ FORTALEZA - CE CEP:60811520,Evangélicas,-3.7593156,-38.4816659,Edson Queiroz,Edson Queiroz,57
431,438,940117-2,IGREJA BIBLICA HERDEIROS DE DEUS,R  A RES JACIARA MUTIRAO 90  BARRA DO CEARÁ FORTALEZA - CE CEP:60000000,Sem Definição,-3.7117228,-38.582,Barra do Ceará,Barra do Ceará,6
